elements time
4825 7.200224
4137 2.387194
9930 6.813846
4705 6.140373
5391 2.877136
7605 5.316559
4910 6.487203
4315 4.935076
3906 2.779610
3130 2.693246
4725 2.937897
6208 3.754328
3920 2.188079
9730 7.267855
3486 2.292369
4450 5.397862
6650 3.046682
4626 4.073544
7353 4.430166
3024 1.713192
3090 2.519878
6561 3.432332
7240 5.185690
8660 5.396399
2960 2.558521
4914 2.319885
3305 2.877561
5320 1.975891
3580 3.552675
5117 3.451102
