elements time
4825 9.001589
4137 2.159778
9930 9.116848
4705 7.404358
5391 2.219828
7605 5.562778
4910 8.552196
4315 5.785342
3906 2.598202
3130 2.475585
4725 3.043982
6208 4.351668
3920 1.956676
9730 8.268613
3486 2.051056
4450 6.253365
6650 2.748098
4626 4.111555
7353 4.811456
3024 1.355081
3090 2.291598
6561 3.663850
7240 6.913768
8660 5.768867
2960 2.048919
4914 1.688648
3305 2.685317
5320 1.593370
3580 3.342308
5117 3.530835
