elements time
4825 15.920748
4137 3.672898
9930 17.378436
4705 14.862104
5391 3.734493
7605 10.429718
4910 16.332574
4315 11.368504
3906 4.646753
3130 4.373941
4725 5.328698
6208 7.967734
3920 3.097969
9730 16.214298
3486 3.373642
4450 12.075603
6650 4.820256
4626 7.726357
7353 9.393838
3024 2.307415
3090 4.003609
6561 6.555393
7240 12.912699
8660 10.917531
2960 3.529111
4914 2.799603
3305 4.831099
5320 2.601273
3580 6.239707
5117 6.454018
