elements time
4825 6.171416
4137 2.871353
9930 5.713189
4705 5.460585
5391 2.143283
7605 4.190869
4910 6.039472
4315 4.837267
3906 2.262001
3130 2.150987
4725 2.405702
6208 3.270500
3920 1.723404
9730 5.396128
3486 1.811572
4450 5.087362
6650 2.579291
4626 3.189262
7353 3.806614
3024 1.476591
3090 2.037445
6561 3.084532
7240 4.935551
8660 4.069444
2960 1.900008
4914 1.590497
3305 2.436754
5320 1.619432
3580 3.025428
5117 4.803012
