elements time
4825 9.342908
4137 2.442879
9930 9.733891
4705 8.284212
5391 2.512440
7605 6.110352
4910 9.132332
4315 6.525972
3906 2.967559
3130 2.751509
4725 3.330050
6208 4.721805
3920 2.011389
9730 9.251069
3486 2.246003
4450 7.002151
6650 3.151535
4626 4.607996
7353 5.537842
3024 1.570364
3090 2.596299
6561 3.992927
7240 7.496279
8660 6.427305
2960 2.330383
4914 1.907160
3305 3.156325
5320 1.829775
3580 3.860917
5117 4.034197
