elements time
4825 31.568726
4137 6.856640
9930 32.994807
4705 27.651096
5391 6.747114
7605 19.754056
4910 30.089075
4315 20.252781
3906 8.635252
3130 7.667844
4725 9.698525
6208 15.118699
3920 5.477775
9730 30.337831
3486 6.207467
4450 22.912865
6650 9.412304
4626 14.628950
7353 17.581809
3024 3.939573
3090 7.390952
6561 12.541014
7240 24.738095
8660 20.740383
2960 6.547040
4914 5.159842
3305 9.192907
5320 4.633607
3580 11.858687
5117 12.475028
