elements time
4825 7.607550
4137 1.448118
9930 5.634824
4705 5.061845
5391 1.337377
7605 3.549515
4910 6.303981
4315 4.085701
3906 1.716459
3130 1.354491
4725 1.776377
6208 2.710919
3920 1.032225
9730 5.547979
3486 1.153048
4450 4.550064
6650 1.799183
4626 2.740983
7353 2.966784
3024 0.885896
3090 1.498624
6561 2.306928
7240 5.202971
8660 3.761671
2960 1.208657
4914 1.274457
3305 3.058971
5320 1.669198
3580 2.840267
5117 2.246743
