elements time
384130 5.365226
848045 10.826038
746375 9.939059
817848 10.601530
653562 8.095080
514437 7.519679
715728 8.901763
335712 4.630253
572040 6.776768
506974 7.962931
533664 6.888774
631810 8.311371
869166 11.020410
531744 7.232573
530830 8.187130
852630 10.950961
283728 3.464439
590150 7.255489
730170 9.341447
320574 3.712084
443802 4.935051
586960 7.104460
317254 3.919726
274758 3.323467
746496 8.957613
431640 5.664760
469942 6.171067
396942 4.850679
383042 5.258575
398574 4.995239
