elements time
384130 5.105503
848045 11.680952
746375 9.024558
817848 11.988394
653562 9.566304
514437 7.982374
715728 11.325123
335712 3.860939
572040 9.057840
506974 7.202637
533664 6.206427
631810 8.604283
869166 12.494857
531744 7.659229
530830 9.298058
852630 11.475198
283728 3.632718
590150 7.004324
730170 8.880246
320574 3.976414
443802 6.437569
586960 8.178198
317254 3.815469
274758 3.808474
746496 9.997249
431640 6.420829
469942 7.561332
396942 4.545550
383042 4.562946
398574 4.549224
